"CAMIS","DBA","BUILDING","STREET","BORO","ZIPCODE","PHONE","CUISINE_DESC","STREET1"
"41610768","SCHNIPPER'S","23","EAST   23 STREET","Manhattan","10010","2122331025","American","23 EAST   23 STREET"
"50001660","MCDONALD'S","26","EAST   23 STREET","Manhattan","10010","6466829277","American","26 EAST   23 STREET"
"41348682","SOPHIE'S CUBAN CUISINE","28","EAST   23 STREET","Manhattan","10010","2122608884","Latin (Cuban, Dominican, Puerto Rican, South & Central American)","28 EAST   23 STREET"
"50093845","SUMMER SALT","30","EAST   23 STREET","Manhattan","10010","6466932060","Mexican","30 EAST   23 STREET"
"50051232","ARBY'S","32","EAST   23 STREET","Manhattan","10010","2124770407","Sandwiches","32 EAST   23 STREET"
"50087316","CITY CATERING","333","EAST   23 STREET","Manhattan","10010","2128084200","American","333 EAST   23 STREET"
"50087014","MCDONALD'S","336","EAST   23 STREET","Manhattan","10010","2122285529","American","336 EAST   23 STREET"
"50081248","SKEWR KABOB KITCHEN","34","EAST   23 STREET","Manhattan","10010","5167211722","Mediterranean","34 EAST   23 STREET"
"50084573","ROLLN","38","EAST   23 STREET","Manhattan","10010","6468690826","Japanese","38 EAST   23 STREET"
"50063688","XI'AN FAMOUS FOODS","38","EAST   23 STREET","Manhattan","10010","2127862068","Chinese","38 EAST   23 STREET"
"50078316","ZUCKER'S BAGELS FLATIRON","40","EAST   23 STREET","Manhattan","10010","2122285100","Bagels/Pretzels","40 EAST   23 STREET"
"50002593","STARBUCKS","400","EAST   23 STREET","Manhattan","10010","2126734213","American","400 EAST   23 STREET"
"41550602","THE PIT AT PEOPLES IMPROV THEATER","123","EAST   24 STREET","Manhattan","10010","2125637488","American","123 EAST   24 STREET"
"50066352","THE ASSEMBLAGE","114","EAST   25 STREET","Manhattan","10010","6468499861","American","114 EAST   25 STREET"
"50057582","JIMMY'S HOUSE/IF CHA","162","EAST   25 STREET","Manhattan","10010","2127257888","Chinese","162 EAST   25 STREET"
"50100978","FARMER'S FRIDGE - CUNY - BROOKDALE","425","EAST   25 STREET","Manhattan","10010","3122290099","American","425 EAST   25 STREET"
"41627431","LUU'S  BAGUETTE","134","EAST   26 STREET","Manhattan","10010","2126798881","Vietnamese/Cambodian/Malaysia","134 EAST   26 STREET"
"50045208","LITTLE BASIL THAI RESTAURANT","153","EAST   26 STREET","Manhattan","10010","2126891444","Thai","153 EAST   26 STREET"
"50034379","BLACK BARN","19","EAST   26 STREET","Manhattan","10010","2122655959","American","19 EAST   26 STREET"
"50084430","THAI V EXPRESS","203","EAST   26 STREET","Manhattan","10010","9294529954","Thai","203 EAST   26 STREET"
"50036924","ABUMI SUSHI","207","EAST   26 STREET","Manhattan","10010","2125328783","Japanese","207 EAST   26 STREET"
"50061211","TIPSY SCOOP","217","EAST   26 STREET","Manhattan","10010","9173882862","Ice Cream, Gelato, Yogurt, Ices","217 EAST   26 STREET"
"50054792","BARRY'S BOOTCAMP PARK AVE SOUTH","107","EAST   27 STREET","Manhattan","10016","9176757158","Juice, Smoothies, Fruit Salads","107 EAST   27 STREET"
"50079913","KAYLEE'S CREAMERY","115","EAST   27 STREET","Manhattan","10016","6469325204","Ice Cream, Gelato, Yogurt, Ices","115 EAST   27 STREET"
"40880715","BLUE SMOKE","116","EAST   27 STREET","Manhattan","10016","2124477733","Barbecue","116 EAST   27 STREET"
"50001588","TURNMILL BAR","119","EAST   27 STREET","Manhattan","10016","6465246060","Irish","119 EAST   27 STREET"
"40511659","I TRULLI/RISTORO DEL CINGHIALE","122","EAST   27 STREET","Manhattan","10016","2124817372","Italian","122 EAST   27 STREET"
"50068320","PIPPALI","129","EAST   27 STREET","Manhattan","10016","2126891999","Indian","129 EAST   27 STREET"
"50045194","BURP BOWL CAFE","134","EAST   27 STREET","Manhattan","10016","6464921082","Chinese","134 EAST   27 STREET"
"50064463","MARTY'S V BURGER","134","EAST   27 STREET","Manhattan","10016","6464846325","Vegetarian","134 EAST   27 STREET"
"50088581","JUICE THERAPY","145","EAST   27 STREET","Manhattan","10016","2125598999","Juice, Smoothies, Fruit Salads","145 EAST   27 STREET"
"50087356","PROOF COFFEE ROASTER","335","EAST   27 STREET","Manhattan","10016","6466891000","Café/Coffee/Tea","335 EAST   27 STREET"
"50099840","BAGEL & SCHMEAR","114","EAST   28 STREET","Manhattan","10016","2127257873","American","114 EAST   28 STREET"
"50046874","COVINA","124","EAST   28 STREET","Manhattan","10016","2122045249","American","124 EAST   28 STREET"
"50036225","O YA","124","EAST   28 STREET","Manhattan","10016","2122040200","Japanese","124 EAST   28 STREET"
"41247170","CHENNAI GARDEN","127","EAST   28 STREET","Manhattan","10016","2126857301","Indian","127 EAST   28 STREET"
"41309387","NEW TACO EXPRESS","130","EAST   28 STREET","Manhattan","10016","2126798866","Tex-Mex","130 EAST   28 STREET"
"50091105","BOURKE STREET BAKERY","15","EAST   28 STREET","Manhattan","10016","9176756394","Café/Coffee/Tea","15 EAST   28 STREET"
"50068183","CHEF 28","29","EAST   28 STREET","Manhattan","10016","2126858871","Chinese","29 EAST   28 STREET"
"50072622","QUALITY EATS","3","EAST   28 STREET","Manhattan","10016","2122578882","American","3 EAST   28 STREET"
"50051129","ATOBOY","43","EAST   28 STREET","Manhattan","10016","6464767217","Asian","43 EAST   28 STREET"
"41633327","THE CHURCHILL TAVERN","45","EAST   28 STREET","Manhattan","10016","6464768419","English","45 EAST   28 STREET"
"50079233","CURRY EXPRESS","130","EAST   29 STREET","Manhattan","10016","7188096909","Indian","130 EAST   29 STREET"
"50073554","SCARPETTA","22","EAST   29 STREET","Manhattan","10016","9174559073","Italian","22 EAST   29 STREET"
"50089115","NEW OISHI BAY","230","EAST   29 STREET","Manhattan","10016","7188792376","Japanese","230 EAST   29 STREET"
"50034637","WOLFETONE'S IRISH PUB & KITCHEN","37","EAST   29 STREET","Manhattan","10016","2123901688","American","37 EAST   29 STREET"
"50041510","LITTLE RIVER","440","EAST   29 STREET","Manhattan","10016","2128101814","American","440 EAST   29 STREET"
"40930516","RAVAGH PERSIAN GRILL","11","EAST   30 STREET","Manhattan","10016","2126960300","Iranian","11 EAST   30 STREET"
"41445272","NEW YORK OPEN CENTER","22","EAST   30 STREET","Manhattan","10016","2122192527","Café/Coffee/Tea","22 EAST   30 STREET"
"50057596","MASSONI","11","EAST   31 STREET","Manhattan","10016","2129511141","Italian","11 EAST   31 STREET"
"41419773","NATUREWORKS RESTAURANT","113","EAST   31 STREET","Manhattan","10016","2127251411","American","113 EAST   31 STREET"
"50081523","HANDSOME RICE","133","EAST   31 STREET","Manhattan","10016","9179652944","Korean","133 EAST   31 STREET"
"41631487","TAKE 31","15","EAST   31 STREET","Manhattan","10016","6463989990","Korean","15 EAST   31 STREET"
"41353228","VINOTAPA","201203","EAST   31 STREET","Manhattan","","2127258466","American","201203 EAST   31 STREET"
"40364668","MARCHIS RESTAURANT","251","EAST   31 STREET","Manhattan","10016","2126792494","Italian","251 EAST   31 STREET"
"50094898","AKURA SUSHI","39","EAST   31 STREET","Manhattan","10016","2126790888","Japanese","39 EAST   31 STREET"
"40399834","HAN GAWI","12","EAST   32 STREET","Manhattan","10016","2122130077","Korean","12 EAST   32 STREET"
"41032752","DONs BOGAM","1517","EAST   32 STREET","Manhattan","","2126832200","Korean","1517 EAST   32 STREET"
"50096780","SUSHIBYBOU","32","EAST   32 STREET","Manhattan","10016","6466923760","Japanese","32 EAST   32 STREET"
"41676577","THE CUTTING ROOM","44","EAST   32 STREET","Manhattan","10016","2126911900","American","44 EAST   32 STREET"
"41468267","ICHI UMI","6","EAST   32 STREET","Manhattan","10016","2127251333","Japanese","6 EAST   32 STREET"
"50081476","800° Woodfired Kitchen","1","EAST   33 STREET","Manhattan","10016","9173042353","Mediterranean","1 EAST   33 STREET"
"41669112","LA VIE EN SZECHUAN RESTAURANT","14","EAST   33 STREET","Manhattan","10016","2126832779","Chinese","14 EAST   33 STREET"
"50043404","OAXACA TAQUERIA- MURRAY HILL","152","EAST   33 STREET","Manhattan","10016","9175620005","Mexican","152 EAST   33 STREET"
"41679004","MIDDLE BRANCH","154","EAST   33 STREET","Manhattan","10016","2122131350","American","154 EAST   33 STREET"
"50098630","JUICE HEALTHY FOOD AND DRINKS","156","EAST   33 STREET","Manhattan","10016","2128821611","Juice, Smoothies, Fruit Salads","156 EAST   33 STREET"
"50077268","SHINAGAWA","157","EAST   33 STREET","Manhattan","10016","9172616635","Japanese","157 EAST   33 STREET"
"50019239","NOMADO 33","165","EAST   33 STREET","Manhattan","10016","2128892833","Japanese","165 EAST   33 STREET"
"41449587","CASK BAR & KITCHEN","167","EAST   33 STREET","Manhattan","10016","2123004924","American","167 EAST   33 STREET"
"50032946","CAPTAIN'S CAFE 33","18","EAST   33 STREET","Manhattan","10016","2127797191","Café/Coffee/Tea","18 EAST   33 STREET"
"40837605","BRICK OVEN PIZZA 33","201","EAST   33 STREET","Manhattan","10016","2125459191","Pizza","201 EAST   33 STREET"
"50014229","AINSWORTH MIDTOWN","45","EAST   33 STREET","Manhattan","10016","2122011228","American","45 EAST   33 STREET"
"40373462","VILLA BERULIA","107","EAST   34 STREET","Manhattan","10016","2126891970","Italian","107 EAST   34 STREET"
"40585966","GUY & GALLARD","120","EAST   34 STREET","Manhattan","10016","2126843898","American","120 EAST   34 STREET"
"50089246","DUNKIN'","140","EAST   34 STREET","Manhattan","10016","2124812905","Donuts","140 EAST   34 STREET"
"50049070","GALATA MEDITERRANEAN CUISINE","212","EAST   34 STREET","Manhattan","10016","2126839206","Turkish","212 EAST   34 STREET"
"41442084","EL PARADOR CAFE","325","EAST   34 STREET","Manhattan","10016","2126796812","Mexican","325 EAST   34 STREET"
"50018098","EDEN WOK","43","EAST   34 STREET","Manhattan","10016","2127258100","Jewish/Kosher","43 EAST   34 STREET"
"50036461","THE LONG HALL","58","EAST   34 STREET","Manhattan","10016","6464550777","American","58 EAST   34 STREET"
"50056007","ROYAL 35 STEAK HOUSE","1","EAST   35 STREET","Manhattan","10016","2128047276","American","1 EAST   35 STREET"
"50095004","251 GINZA SUSHI","251","EAST   35 STREET","Manhattan","10016","2128893333","Japanese","251 EAST   35 STREET"
"50101998","UNDER THE VOLCANO","12","EAST   36 STREET","Manhattan","10016","3137661350","American","12 EAST   36 STREET"
"41172740","MORGAN LIBRARY","29","EAST   36 STREET","Manhattan","10016","2126850008","American","29 EAST   36 STREET"
"50059155","POKETERIA","3","EAST   36 STREET","Manhattan","10016","2126898985","Hawaiian","3 EAST   36 STREET"
"50101926","CAFE CHINA","13","EAST   37 STREET","Manhattan","10016","2122132810","Chinese","13 EAST   37 STREET"
"50070388","MANI IN PASTA","14","EAST   37 STREET","Manhattan","10016","6468705851","Italian","14 EAST   37 STREET"
"40402465","THE UNION LEAGUE CLUB","38","EAST   37 STREET","Manhattan","10016","2126853800","American","38 EAST   37 STREET"
"50014124","EVERGREEN ON 38","10","EAST   38 STREET","Manhattan","10016","2124481199","Chinese","10 EAST   38 STREET"
"40370436","ROSSINI'S","108","EAST   38 STREET","Manhattan","10016","2126830135","Italian","108 EAST   38 STREET"
"40569008","EL RIO GRANDE","160","EAST   38 STREET","Manhattan","10016","2128670922","Mexican","160 EAST   38 STREET"
"50018350","SONS OF THUNDER","204","EAST   38 STREET","Manhattan","10016","6468633312","American","204 EAST   38 STREET"
"50095032","ATTO","120","EAST   39 STREET","Manhattan","10016","2124334393","American","120 EAST   39 STREET"
"41711133","KAJITSU","125","EAST   39 STREET","Manhattan","10016","2122284873","Japanese","125 EAST   39 STREET"
"50059806","SUSHI ZO","127","EAST   39 STREET","Manhattan","10016","9172658054","Japanese","127 EAST   39 STREET"
"40385852","SAM'S PLACE","132","EAST   39 STREET","Manhattan","10016","2125996360","Italian","132 EAST   39 STREET"
"41708194","AL PASTOR","145","EAST   39 STREET","Manhattan","10016","2128655800","Mexican","145 EAST   39 STREET"
"50014994","EMPELLON AL PESTOR (16th&17th)","145","EAST   39 STREET","Manhattan","10016","2128655700","Not Listed/Not Applicable","145 EAST   39 STREET"
"50007697","Ratatouille","154","EAST   39 STREET","Manhattan","10016","2129220505","French","154 EAST   39 STREET"
"50015128","ALIDORO","18","EAST   39 STREET","Manhattan","10016","6466924330","Italian","18 EAST   39 STREET"
"41184142","BERGER'S ON THE GO","2","EAST   39 STREET","Manhattan","10016","2127194173","Delicatessen","2 EAST   39 STREET"
"50073180","MATTO EXPRESS","114","EAST   40 STREET","Manhattan","10016","2122444281","Café/Coffee/Tea","114 EAST   40 STREET"
"50063500","BEDFORD & CO","118","EAST   40 STREET","Manhattan","10016","2126344040","American","118 EAST   40 STREET"
"40842393","PETER DILLON'S BAR","130","EAST   40 STREET","Manhattan","10016","2122133998","Irish","130 EAST   40 STREET"
"50018146","GREGORY'S COFFEE","20","EAST   40 STREET","Manhattan","10016","2125108208","Café/Coffee/Tea","20 EAST   40 STREET"
"50056360","BENJAMIN STEAKHOUSE PRIME","23","EAST   40 STREET","Manhattan","10016","2123380818","Steak","23 EAST   40 STREET"
"50042765","STARBUCKS","5","EAST   40 STREET","Manhattan","10016","6468877285","Café/Coffee/Tea","5 EAST   40 STREET"
"41551165","SUNRISE MART","12","EAST   41 STREET","Manhattan","10017","6463809280","Asian","12 EAST   41 STREET"
"41456225","PREVITI PIZZA","122","EAST   41 STREET","Manhattan","10017","2125574992","Pizza","122 EAST   41 STREET"
"41590276","NUM PANG KITCHEN","140","EAST   41 STREET","Manhattan","10017","2128678889","Sandwiches/Salads/Mixed Buffet","140 EAST   41 STREET"
"50061521","STONE BRIDGE PIZZA & SALAD","16","EAST   41 STREET","Manhattan","10017","6467915690","Pizza","16 EAST   41 STREET"
"50086704","TOMIZ","18","EAST   41 STREET","Manhattan","10017","2127790740","Japanese","18 EAST   41 STREET"
"50086585","CAFE 41","222","EAST   41 STREET","Manhattan","10017","9294555167","Café/Coffee/Tea","222 EAST   41 STREET"
"50069805","HOME FRONT DELI","41","EAST   41 STREET","Manhattan","10017","2126820838","American","41 EAST   41 STREET"
"41224985","BENJAMIN STEAK HOUSE","52","EAST   41 STREET","Manhattan","10017","2122979177","Steak","52 EAST   41 STREET"
"50088782","BALADE YOUR WAY","8","EAST   41 STREET","Manhattan","10017","2126897171","Middle Eastern","8 EAST   41 STREET"
"41456522","MAGNOLIA BAKERY","107","EAST   42 STREET","Manhattan","10017","2126823588","Bakery","107 EAST   42 STREET"
"40950504","EATA PITA","109","EAST   42 STREET","Manhattan","10017","2122972500","Mediterranean","109 EAST   42 STREET"
"50073287","BLISS BOWL","122","EAST   42 STREET","Manhattan","10168","5626677851","Hawaiian","122 EAST   42 STREET"
"41661329","SINIGUAL RESTAURANT","150","EAST   42 STREET","Manhattan","10017","2122860250","Mexican","150 EAST   42 STREET"
"41046726","THE CAPITAL GRILLE","155","EAST   42 STREET","Manhattan","10017","2129532000","Steak","155 EAST   42 STREET"
"50045349","MCDONALDS RESTAURANT","18","EAST   42 STREET","Manhattan","10017","2125992127","American","18 EAST   42 STREET"
"50007126","SANDWICHERIE OF NEW YORK","202","EAST   42 STREET","Manhattan","10017","2129725600","American","202 EAST   42 STREET"
"40578252","OSTERIA LAGUNA","209","EAST   42 STREET","Manhattan","10017","2125570001","Italian","209 EAST   42 STREET"
"50099734","THE LCL","212","EAST   42 STREET","Manhattan","10017","2124054399","American","212 EAST   42 STREET"
"50044397","PFIZER BROADWAY CAFE","219","EAST   42 STREET","Manhattan","10017","2127332323","American","219 EAST   42 STREET"
"50043979","PFIZER CAFE","235","EAST   42 STREET","Manhattan","10017","2127332378","American","235 EAST   42 STREET"
"50080209","TUDOR CITY MARKETPLACE","304","EAST   42 STREET","Manhattan","10017","2129868800","American","304 EAST   42 STREET"
"50074601","CHICK-FIL-A AT GRAND CENTRAL","50","EAST   42 STREET","Manhattan","10017","9172616415","Sandwiches","50 EAST   42 STREET"
"50017241","6B","60","EAST   42 STREET","Manhattan","10165","2129222110","American","60 EAST   42 STREET"
"50079524","DOUGHNUT PLANT","89","EAST   42 STREET","Manhattan","10017","2125053700","Donuts","89 EAST   42 STREET"
"50047012","GREAT NORTHERN FOOD HALL","89","EAST   42 STREET","Manhattan","10017","6462799871","Café/Coffee/Tea","89 EAST   42 STREET"
"50033575","JACQUES TORRES ICE CREAM","89","EAST   42 STREET","Manhattan","10017","2129837353","Ice Cream, Gelato, Yogurt, Ices","89 EAST   42 STREET"
"50057235","LA CHULA TACO & LATINERIA","89","EAST   42 STREET","Manhattan","10017","2125497500","Mexican","89 EAST   42 STREET"
"50088270","TARTINERY","89","EAST   42 STREET","Manhattan","10017","3476427090","American","89 EAST   42 STREET"
"50046856","THE GREAT NORTHERN DELI AND DANISH DOGS","89","EAST   42 STREET","Manhattan","10017","6462799871","Scandinavian","89 EAST   42 STREET"
"41630558","TRI TIP GRILL","89","EAST   42 STREET","Manhattan","10017","2125571030","American","89 EAST   42 STREET"
"40512617","ZARO'S BREAD BASKET","89","EAST   42 STREET","Manhattan","10017","2122920163","Bakery","89 EAST   42 STREET"
"41507777","SUSHI YASUDA","204","EAST   43 STREET","Manhattan","10017","2129721001","Japanese","204 EAST   43 STREET"
"40542427","SAKAGURA/ KIOSK","211","EAST   43 STREET","Manhattan","10017","2129537253","Japanese","211 EAST   43 STREET"
"50085997","SOBA TOTTO","211","EAST   43 STREET","Manhattan","10017","2125578200","Japanese","211 EAST   43 STREET"
"50032642","DELICACY","12","EAST   44 STREET","Manhattan","10017","2126974444","Delicatessen","12 EAST   44 STREET"
